leiden_res1pt5_dist0_npc50,names,scores,logfoldchanges,pvals,pvals_adj
24,SLC25A28,7.4072337,0.8605247,1.289609451045232e-13,5.352449845488618e-13
24,TRIM8,7.2334046,0.72474945,4.710334214009977e-13,1.904436850319551e-12
24,CRYZL1,7.131216,0.7124453,9.948592853733678e-13,3.987940212308628e-12
24,FOSL2,7.0753613,0.8373807,1.4905969911875867e-12,5.825749907224818e-12
24,RANBP1,7.0545745,0.7440927,1.731299456321548e-12,6.710573925742199e-12
24,IMPDH2,6.9311304,0.7671743,4.174912823376294e-12,1.6049459952159687e-11
24,STAT5A,6.8885417,0.85659224,5.636712512942947e-12,2.1492830638782454e-11
24,CD34,6.8843284,0.74163204,5.806081277147801e-12,2.1960097733728376e-11
24,STK11,6.813516,0.7301414,9.52415182235031e-12,3.5451009560970593e-11
24,NUB1,6.788648,0.7119047,1.1318896064676585e-11,4.179970279002613e-11
24,PDGFRA,6.774256,0.7206372,1.2504769751526118e-11,4.581825791770117e-11
24,RPN2,6.73063,0.73081934,1.6893021901143133e-11,6.14172656715979e-11
24,MIER1,6.705832,0.6818974,2.0026199597881042e-11,7.224836624158622e-11
24,HOXA7,6.3684764,1.8848726,1.9091510903515728e-10,6.682028816230505e-10
24,SP100,6.362602,0.6617966,1.9836411563008754e-10,6.89131631337119e-10
24,ZFP36,6.358428,0.5497502,2.0382880348657922e-10,7.02909623788277e-10
24,CDKN1A,6.1464057,0.7208223,7.925838060061112e-10,2.674257590049397e-09
24,ELF1,6.133011,0.6746599,8.623135072701112e-10,2.888750249354873e-09
24,SNRPG,6.044021,0.62299174,1.5031964495542268e-09,4.964782639724875e-09
24,PBX2,5.9446373,0.59411234,2.7706932985909176e-09,8.900377787939316e-09
24,CFB,5.9064155,0.6428536,3.4963154403378265e-09,1.1154911166792112e-08
24,KSR1,5.7812123,0.8805685,7.416428633951382e-09,2.3188700195487988e-08
24,ZFP90,5.6057763,0.7772057,2.0732368714781506e-08,6.355216292308841e-08
24,PEG10,5.493761,1.1638453,3.934630963243428e-08,1.1905431753297857e-07
24,MMP19,5.370294,1.1516024,7.86082764844542e-08,2.3601667115918974e-07
24,ATG12,5.36938,0.6821401,7.900771294667972e-08,2.3601667115918974e-07
24,NRBP1,5.3607917,0.5495269,8.285803590583605e-08,2.459520179736526e-07
24,HIPK1,5.348504,0.5814897,8.868417405362524e-08,2.6159042535314615e-07
24,RPN1,5.127097,0.71508515,2.942440961152714e-07,8.313281992654355e-07
24,OAS1,5.0327015,0.6031036,4.836153345948068e-07,1.350092809077169e-06
24,BECN1,4.9823813,0.52760714,6.280643377522428e-07,1.742971446188177e-06
24,RSL1D1,4.905755,0.50255764,9.306863880653443e-07,2.552584304109044e-06
24,TAP2,4.8457227,0.54942584,1.2615177453353833e-06,3.419952731573958e-06
24,MDM2,4.7944865,0.5210085,1.6309213301208534e-06,4.3708691647238865e-06
24,SNX17,4.7876134,0.5071613,1.6877639497068712e-06,4.497507343252969e-06
24,NXF1,4.638919,0.50655323,3.502368484206729e-06,9.125615661627532e-06
24,CCL11,4.6134734,0.46308452,3.959951761307466e-06,1.0204491077215394e-05
24,FOS,4.5323,0.63808256,5.8344875201736556e-06,1.47912143078997e-05
24,PHTF1,4.5311155,0.72944105,5.8673038283664794e-06,1.4794438147870317e-05
24,NR5A2,4.471206,0.9138615,7.77796005419553e-06,1.940352800754098e-05
24,IL34,4.44261,1.41538,8.887435728462271e-06,2.2054007178036007e-05
24,PLTP,4.4138217,0.5209746,1.015615092393081e-05,2.4918803761078637e-05
24,CDC42SE2,4.412862,0.5487122,1.0201301326497011e-05,2.4918803761078637e-05
24,NACA,4.355046,0.32392353,1.3303916800551142e-05,3.232920714745329e-05
24,METRNL,4.3088236,0.9898338,1.641252448202569e-05,3.9677700938505405e-05
24,TRAFD1,4.305677,0.4877992,1.664759226265681e-05,3.983531005707165e-05
24,PDLIM5,4.219416,0.47168344,2.4493589832153227e-05,5.831215041258814e-05
24,ATG3,4.0988445,0.45829716,4.152174746365792e-05,9.592955448500279e-05
24,TRIM56,3.9378555,0.46611875,8.221306151853417e-05,0.00018537464352015636
24,SYT1,3.8626428,1.6361939,0.00011216693410799936,0.00024931891988934455
24,IL10RB,3.6968603,0.41982198,0.00021828237132924292,0.0004783851969785744
24,SLC2A4RG,3.6912286,1.084718,0.00022317345687968972,0.00048682954082127663
24,RABEP1,3.6710107,0.41386294,0.00024159329688125497,0.0005245706307282805
24,CAMTA1,3.6615615,0.5955787,0.00025068279107193486,0.0005393129771226489
24,ZBTB46,3.6556506,2.4500666,0.0002565306049335762,0.000549373761250444
24,HOXA5,3.6075766,0.82814133,0.0003090704171380245,0.0006559005684965316
24,HOXA3,3.4861736,0.7201388,0.0004899827223439275,0.0010213417634635645
24,IRF8,3.466104,0.34699106,0.0005280587697479244,0.001095838774388392
24,TMEM50B,3.4411526,0.37708107,0.0005792418582575746,0.0011915106645736951
24,SPRY2,3.358603,0.48962417,0.0007833750350245308,0.0015904887074740474
24,AP4B1,3.3481135,0.70187616,0.0008136369754687696,0.0016448092305812627
24,APOE,3.335742,0.4232211,0.0008507206153677062,0.0016987826166072963
24,PTPN2,3.310827,0.37506774,0.000930206581152418,0.001845255704551961
24,ATOX1,3.3065984,0.52041626,0.0009443618173456906,0.0018609482871223902
24,ADO,3.1935627,0.50194746,0.0014052877593577994,0.0027011473735197044
24,SYT11,3.1902556,0.4643959,0.001421469991639969,0.0027210996982822266
24,CCDC71,3.018533,0.826679,0.002540017423828862,0.004765072687102945
24,CCL19,2.97833,0.7384512,0.00289823870719581,0.0053939442606144245
24,ERCC1,2.9629462,0.47481754,0.0030470981930367336,0.005648573330174814
24,TRIM26,2.9216588,0.40350705,0.00348172803721467,0.006428860037219214
24,SNN,2.9034927,0.5149129,0.003690255892073013,0.006787176523067619
24,SOCS3,2.859096,2.969297,0.004248500772444907,0.007783386180768209
24,PPM1G,2.8536098,0.32059297,0.004322558630054547,0.007888249017492539
24,ATP6V0A1,2.7753043,0.336261,0.005515006534433317,0.009986633454244115
24,MFN1,2.7585754,0.3149691,0.005805389310053602,0.010472029178519767
24,ADAM15,2.6985369,0.33350283,0.0069645001533245494,0.012466986915684023
24,LNPEP,2.6160789,0.33045682,0.008894602063212262,0.01574176742508132
24,NET1,2.5096526,0.62205887,0.012084997638829538,0.021148745867951693
24,SBNO2,2.5006013,0.34091434,0.012398263132885,0.021616302636888716
24,LAMP3,2.4846647,0.73186344,0.012967348875225942,0.022441648053435303
24,CUL9,2.424339,0.36305895,0.015336281604339412,0.02644380908983524
24,PAF1,2.4052727,0.29152754,0.01616040260321125,0.027762742933721888
24,BACH2,2.3780549,0.43666685,0.017404239556355748,0.029790468437703818
24,CH25H,2.3210843,1.087932,0.020282293241740173,0.034590529201367785
24,BATF3,2.3066764,1.4181285,0.021072861970858624,0.035808595160625706
24,HSPA1B,2.2676187,0.2714786,0.023352455569930552,0.03953899517074884
24,ATG5,2.2492607,0.29335433,0.024495918979684738,0.04132584892615879
24,OAS3,2.2087276,0.3746333,0.02719358727219404,0.04506640434861839
24,PSMB9,2.1091504,0.2461423,0.03493159736003567,0.05708334202737536
24,CPA3,2.0390606,0.26991537,0.04144399068661948,0.06725685685821639
24,TMEM91,1.926826,0.9532791,0.054001317042278466,0.08703305049081994
24,ASH1L,1.8520478,0.27714387,0.06401895573709397,0.10137296159580857
24,MTOR,1.8354064,0.24797854,0.06644548787692695,0.10422385891063124
24,SNAPC4,1.8313183,0.39429015,0.06705305324787583,0.10482627324417922
24,NAMPT,1.8165874,0.21085148,0.06928029932809115,0.10759092842673759
24,ATG7,1.803232,0.21017998,0.07135179029153857,0.11044221005521977
24,IFNGR1,1.7966042,0.2752673,0.07239847982811551,0.11169370736640188
24,LPP,1.7786344,0.21939231,0.07529970964443705,0.11578873384669174
24,HOXA4,1.7321631,0.67236954,0.08324452416760438,0.127171602067122
24,VARS,1.729251,0.19790351,0.08376416805747541,0.12754998317842847
24,TMEM217,1.6949563,2.2818525,0.09008370488476243,0.13608537950050512
24,TET2,1.5302781,0.18530509,0.125947915175133,0.1869290260035993
24,TECR,1.4823238,0.80833083,0.13825417914577104,0.20454640384658238
24,TEF,1.4437852,0.40336952,0.14879940105349257,0.21876777145482135
24,TMEM98,1.4412539,0.31970304,0.1495129679252105,0.21912994361538662
24,MYD88,1.3609606,0.16531362,0.1735261351002203,0.24964342749080776
24,HMGB2,1.3464619,0.21668401,0.17815360114866452,0.25551693865053104
24,DES,1.299842,0.3030233,0.19365511651161338,0.27439350345603225
24,S100B,1.2111437,0.101884946,0.225840335608113,0.3169469777010465
24,SELENOM,1.2097087,0.14852445,0.22639069835789039,0.3169469777010465
24,PI4K2B,1.2074512,0.17450105,0.2272584133178004,0.31709335589532334
24,LACC1,1.2059222,0.266599,0.22784746468384642,0.31709335589532334
24,RPA3,1.1827312,0.22861533,0.23691572915630865,0.32795939669579693
24,GPX4,1.1797419,0.37361914,0.23810291092054758,0.3284419565345201
24,ARIH2,1.1455091,0.13398215,0.25199830433879755,0.34659004321083886
24,HOXA9,1.11639,1.0543776,0.2642552240690963,0.36027819793141325
24,MFAP5,0.91668653,0.255625,0.3593069192004563,0.4814712717286114
24,TNIP1,0.89161205,0.19056433,0.37260089782079997,0.49644835533509996
24,PDGFRB,0.813884,0.07695148,0.4157114108376938,0.5470988066630618
24,ZGPAT,0.7926712,0.15965599,0.4279694210050854,0.5606638504228633
24,HSPA1A,0.77652395,0.15521526,0.43743968769055264,0.568308070711549
24,ZNF300,0.7717661,0.65013415,0.4402529506473588,0.5703829664464399
24,POLR2E,0.75175357,0.10073756,0.452199279890833,0.5842464525311313
24,NACC2,0.5925674,0.08762788,0.5534707117632018,0.6940581920239082
24,HSD11B1,0.5766269,0.23190579,0.5641915251357148,0.7037388970442826
24,KCNS3,0.56742454,0.37605637,0.5704257705190661,0.7077504930514338
24,JAZF1,0.5242029,0.05736492,0.6001374348071132,0.7348941434060995
24,HOXA1,0.51225406,0.49901572,0.6084732317417096,0.7367652562357149
24,MYH11,0.511452,0.34663644,0.6090345935024142,0.7367652562357149
24,CMC1,0.49526322,0.23590897,0.6204143300088263,0.7480059660003586
24,RIPK2,0.4815207,0.023000224,0.630146466712977,0.754097883912783
24,RIPK3,0.44652048,0.34311914,0.6552213218102911,0.7779716453899406
24,TSPO,0.425607,0.21762049,0.6703942378124381,0.7880072619900589
24,COX8A,0.41006118,0.039213955,0.6817610750985791,0.799364860553084
24,LINC00682,0.38830075,0.55943686,0.6977934830256869,0.8161225524664517
24,POU5F1,0.35519886,0.114089,0.7224406154211531,0.840755951941739
24,ZBTB38,0.32499906,0.12975839,0.7451817876886924,0.8610290536921026
24,ZNF513,0.28521588,0.09525743,0.7754787512181882,0.8892261767479034
24,SH2B1,0.24610448,-0.0039749797,0.8056013578228299,0.9148354402394848
24,LRP3,0.23576981,0.71709394,0.8136112939923414,0.9183841062332423
24,BSN,0.23197298,0.46817428,0.8165590027702815,0.9183841062332423
24,NPY,0.20020036,0.3004119,0.8413238855319941,0.9350258348684958
24,ZBTB12,0.19627218,0.06154989,0.844397137976027,0.9362228314675098
24,ERCC4,0.1809757,0.03799173,0.85638664292642,0.9384236811506798
24,SPHK2,0.17342035,0.048231896,0.8623210278195886,0.9392368568237054
24,HOXA2,0.16983579,0.12947299,0.8651392796329227,0.9392368568237054
24,GPIHBP1,0.14673415,0.25396693,0.8833418666344489,0.95330561757228
24,HOXA10,0.1421457,0.10007857,0.8869649252389238,0.9540975915987506
24,EGR2,0.13588236,0.15187442,0.8919142773602636,0.9554966817241646
24,CMA1,0.11739093,-0.12111903,0.9065502688861841,0.9638722373667155
24,IL3RA,0.11395795,-0.017154045,0.909271128480062,0.9638722373667155
24,ZGLP1,0.11248615,0.35915115,0.9104379555510766,0.9638722373667155
24,LGR5,0.103283346,0.21325786,0.9177380957230137,0.967234082908075
24,IL22,0.08158346,0.13125862,0.9349779545483667,0.9744548015181866
24,IL21,0.065078035,-0.055832148,0.9481118670617986,0.9815992619249084
24,HOXA6,0.058802597,1.1052265,0.9531093385480651,0.9824357797341594
24,APOC1,0.04194712,-0.020550063,0.9665408541267451,0.9897547174354661
24,CSRP2,0.025223294,-0.055528775,0.9798768574248098,0.9989179975406159
24,HAS1,0.011785012,-0.15222599,0.9905971389248528,0.9989179975406159
24,CDKN2A,0.008507284,-0.08970369,0.9932122508497562,0.9989179975406159
24,CLEC9A,0.0049334494,-0.2653157,0.9960636927487867,0.9989179975406159
24,CSF2RB,-0.0013560894,-0.1294396,0.9989179975406159,0.9989179975406159
24,IFNG,-0.0023539984,-0.11168809,0.9981217828301113,0.9989179975406159
24,IL13,-0.0038487925,0.03981156,0.9969291153926462,0.9989179975406159
24,BEST4,-0.0062912246,-0.014858769,0.9949803619364581,0.9989179975406159
24,MICB,-0.015584759,-0.13080668,0.987565664542211,0.9989179975406159
24,IL4,-0.022002582,-0.35755524,0.9824458966329452,0.9989179975406159
24,ATF6B,-0.025693052,0.03631009,0.9795021666463427,0.9989179975406159
24,TMEM88,-0.04590335,-0.09881648,0.9633872839763562,0.9886841054374421
24,KLRC1,-0.05249712,-0.28099245,0.9581325898882689,0.9854477733719257
24,RETN,-0.05881149,-21.591421,0.9531022581070822,0.9824357797341594
24,TBX21,-0.06850321,-0.84311897,0.9453850686814084,0.9809415867512844
24,CSF2,-0.07609841,-1.858777,0.9393408056435243,0.9768311260461483
24,BEST2,-0.0843574,-1.013485,0.9327722728121272,0.9743211491066539
24,HBG2,-0.08483222,-0.58307797,0.9323947782416779,0.9743211491066539
24,CD7,-0.09010868,-1.2198812,0.9282008544372139,0.9738841179665622
24,TPSAB1,-0.10022141,-0.286033,0.9201685466905355,0.9676211847485676
24,CSF3,-0.105178155,-1.2468383,0.9162344415160443,0.967234082908075
24,SERPINE1,-0.11267849,-0.114161484,0.9102854538461178,0.9638722373667155
24,HOXA11,-0.11412899,-1.3999155,0.9091355398530621,0.9638722373667155
24,IL6,-0.13534364,-0.2901053,0.8923401846379192,0.9554966817241646
24,IRGM,-0.1456521,-1.2120438,0.8841960418847373,0.95330561757228
24,ATG16L1,-0.1471849,-0.04216212,0.8829860808947149,0.95330561757228
24,H2AFX,-0.17142025,-0.17457128,0.8638933378697202,0.9392368568237054
24,RSBN1,-0.17678621,-0.03014337,0.859676323075625,0.9392368568237054
24,PRND,-0.18191415,-0.68756455,0.8556500992035448,0.9384236811506798
24,FLNA,-0.1842211,0.7491015,0.853840010057276,0.9384236811506798
24,ANOS1,-0.188448,-0.3786082,0.8505254797427164,0.9384236811506798
24,LTA,-0.19178365,-0.8098148,0.8479116745612811,0.9379023003991529
24,RCN3,-0.21684204,-0.118055485,0.8283314517556637,0.9227730424546468
24,CCL8,-0.22420259,-0.42831916,0.8225996677280342,0.9185696289629715
24,TOP2A,-0.22683768,-0.32097918,0.820549965148698,0.9184676220876835
24,IL11,-0.22887412,-0.88176906,0.8189667635726523,0.9184676220876835
24,TPD52L1,-0.23327129,-0.13333626,0.8155507546542272,0.9183841062332423
24,HSPB1,-0.2370321,-2.013895,0.8126318847126344,0.9183841062332423
24,IL23R,-0.25040156,-1.036957,0.8022768159637309,0.913271423997548
24,TBC1D14,-0.27822992,-0.09196974,0.7808358765401117,0.891026827487378
24,IL10,-0.2827586,-0.77393514,0.7773619029139455,0.8892261767479034
24,ZNF365,-0.31673837,-0.7144738,0.7514421294021438,0.8637900948274643
24,CELSR3,-0.31798244,-0.7483153,0.7504982679841312,0.8637900948274643
24,SLC26A6,-0.32475245,-0.20634998,0.745368434539432,0.8610290536921026
24,AIRE,-0.34911132,-0.7419772,0.7270057318533494,0.8439744758396557
24,ZFP91,-0.38461947,0.051096823,0.7005193630195343,0.8172725901894567
24,NOD2,-0.42983222,-0.36033028,0.6673176985288743,0.7863618105779951
24,KIT,-0.43096912,-0.42168453,0.6664908143300308,0.7863618105779951
24,SUCNR1,-0.43501365,-1.0001676,0.6635525229580526,0.7858740739073906
24,ACTA2,-0.44659573,0.2558938,0.6551669764430181,0.7779716453899406
24,PCLAF,-0.4568927,-0.6039901,0.6477481750614028,0.7730124531903255
24,GZMK,-0.48131764,-0.47106615,0.6302907686435201,0.754097883912783
24,OSM,-0.4918779,-1.4690832,0.6228056618816096,0.7489637318524998
24,TNFRSF9,-0.51075864,-0.6380749,0.6095200840500157,0.7367652562357149
24,LRRK2,-0.51343524,-0.22876485,0.607646895514153,0.7367652562357149
24,FOSL1,-0.5181607,-1.9195304,0.6043461413884859,0.7367652562357149
24,HOXA13,-0.5262335,-2.093426,0.5987259853000357,0.7348941434060995
24,NR4A1,-0.54303914,-0.14352371,0.5871028387284684,0.7227066439990857
24,FOLR2,-0.55866194,-0.42671224,0.5763924647386488,0.7113896472695429
24,MUC5B,-0.5638343,-4.0550203,0.5728668917318362,0.7089038844913752
24,PDLIM7,-0.5731614,-0.06295167,0.5665354031920087,0.7047880745279895
24,TK1,-0.587273,-1.0699006,0.5570203742039146,0.6966468146710292
24,OAS2,-0.6032423,-0.086597525,0.546347513170219,0.6869624227260931
24,NKG7,-0.6318774,-1.2753448,0.5274669760237115,0.6650054079438729
24,LRRC3B,-0.63334006,-1.8598682,0.5265116157301508,0.6650054079438729
24,PITX1,-0.6480889,-1.0516113,0.5169274626447752,0.6552404864335123
24,BCAN,-0.6510602,-3.5960457,0.515007604526818,0.6545760610381509
24,TNF,-0.67265654,-1.0671707,0.5011658413784469,0.6387140750176402
24,CEBPA,-0.6886787,-0.55895,0.4910254905931061,0.6274957904309721
24,IGFBP6,-0.69431686,-0.22831334,0.4874835259277833,0.6246715127325967
24,CXCL11,-0.70786196,-0.773577,0.479030985770903,0.6155220063741192
24,CEBPB,-0.74675804,-0.100442015,0.45520963474055565,0.5865201063003312
24,DOCK3,-0.78231734,-1.8538501,0.43402808359663125,0.5654421422411668
24,RIMS1,-0.7902064,-0.7687316,0.4294072512179907,0.5609805036803277
24,RORC,-0.8125984,-1.3545593,0.4164483453703903,0.5470988066630618
24,IL5RA,-0.81363404,-1.6072568,0.41585464331942723,0.5470988066630618
24,MATK,-0.8533214,-1.7295146,0.39348109734892367,0.5213068775611446
24,GNLY,-0.8806099,-1.8086299,0.3785289780173038,0.5029181039380042
24,CXCL9,-0.91199464,-0.5774494,0.3617715390117402,0.4833927401609862
24,MMP11,-0.9393935,-0.9240736,0.347528732907064,0.4670228531043353
24,HHIP,-0.99529666,-1.5927275,0.31959200104371654,0.4307145071537444
24,CXCL10,-1.0200748,-0.7086922,0.3076929525089711,0.4158731836504537
24,IL1A,-1.0323068,-3.4342284,0.30192841396179493,0.4092613472487914
24,MAFB,-1.0699406,-0.17134967,0.28464605333884585,0.38695362033599623
24,CLEC3B,-1.1172419,-0.81859726,0.26389092432256145,0.36027819793141325
24,TMEM171,-1.1281767,-2.5689669,0.259245295137838,0.35551474684107026
24,LST1,-1.182383,-1.533443,0.23705380699333722,0.32795939669579693
24,PLAGL2,-1.2180041,-0.39768872,0.2232223952079837,0.314388298355989
24,KCNA5,-1.2395103,-2.1468592,0.21515657420415668,0.30394106416189604
24,RERGL,-1.3083496,-1.2811636,0.19075475138362918,0.27110296484521845
24,CYLD,-1.3196297,-0.28192598,0.186958706696968,0.2665156031637629
24,SATB2,-1.3280156,-1.1260265,0.1841729785000561,0.26334489913575093
24,CHI3L1,-1.3678592,-0.47162202,0.1713561426131629,0.24728009503253354
24,C5orf30,-1.4088962,-0.7510576,0.15886584456854702,0.2299632132797795
24,TNFSF15,-1.4139322,-0.7375806,0.1573817965382146,0.2285203175740639
24,CD1C,-1.4183741,-1.0048598,0.15608159571276287,0.22733623723380678
24,BMP5,-1.4336635,-2.4201415,0.1516683300708901,0.22159640748675216
24,GZMB,-1.4457872,-2.2035856,0.14823690649785223,0.21862612939463114
24,LIMA1,-1.6119491,-0.023566395,0.10697302944431213,0.15927095495042026
24,CCL5,-1.6170198,-0.7700169,0.10587400374389311,0.15813664890409512
24,TNIP3,-1.629333,-2.1522107,0.10324254850368494,0.15469889855663974
24,IGFBP3,-1.6570187,-0.4590951,0.09751570898737494,0.14658611383038092
24,MYRF,-1.6941332,-3.7579823,0.0902399851272006,0.13608537950050512
24,MT1E,-1.7100321,-0.5454066,0.08725993762807593,0.13244307685296963
24,PTPN1,-1.7624445,-0.16480872,0.0779942319089223,0.11954017897151815
24,CDCA7,-1.8265009,-1.8873425,0.06777485554457666,0.10560268189503805
24,ESRRA,-1.8412508,-0.6873738,0.06558481993028978,0.10321906223928155
24,CCL20,-1.8508185,-2.751758,0.06419567077602376,0.10137296159580857
24,PFKFB4,-1.8760176,-1.7377769,0.06065286828633648,0.09642778042810783
24,KCNA2,-1.8965861,-1.8561835,0.05788259412841121,0.09233651920484645
24,ZG16,-1.9068471,-3.5763128,0.05654038498678088,0.0905032100982943
24,CCL25,-1.9236965,-2.3205352,0.054392638396641366,0.08736351852063287
24,CAT,-2.0276163,-0.036762424,0.04259943553927145,0.06889356988937348
24,MMP9,-2.1052651,-1.196403,0.03526823129728427,0.05743333499453584
24,MYO10,-2.1368506,-0.45007962,0.03261014015802495,0.05347606900039755
24,MUC4,-2.1433966,-4.696699,0.03208126496040886,0.05279337988221669
24,CLEC4A,-2.1729805,-0.82819945,0.029781788757078872,0.04918189763052813
24,RUNX3,-2.2096062,-1.4990355,0.027132514959039875,0.04506640434861839
24,KLRB1,-2.2106998,-1.1568743,0.027056635785044116,0.04506640434861839
24,RASGRP1,-2.2230911,-1.2340745,0.026209659060186633,0.04390117892581261
24,CD3D,-2.2408342,-1.3211504,0.025036822092485214,0.04208698767518124
24,IL1R2,-2.496952,-1.7952424,0.012526585224639482,0.021759142482799695
24,IDO1,-2.5117698,-0.91457635,0.01201274610863685,0.02110104091741829
24,TYROBP,-2.5639172,-1.1871854,0.010349823027076722,0.018248372179319485
24,CSF2RA,-2.6561344,-1.2409889,0.007904211757169375,0.014041951947395595
24,INPP5D,-2.6563175,-0.2347597,0.007899919744800529,0.014041951947395595
24,MUC1,-2.7233195,-1.3286922,0.00646294963405486,0.011613499533991298
24,NKX2-3,-2.7930555,-0.7316412,0.005221272573261059,0.009491383088602468
24,ICAM1,-2.9960768,-0.6380906,0.0027347745670896623,0.0051099970994623566
24,PLAUR,-3.0344172,-1.7062157,0.002410008736480317,0.004539333724535216
24,IFNAR2,-3.039067,-0.3293531,0.002373119586879404,0.004487875347767905
24,PPARA,-3.056068,-0.752291,0.0022426045094412327,0.004258224756793272
24,SP110,-3.110023,-0.31285515,0.001870727461020428,0.0035665495090186207
24,CXCL8,-3.2137616,-3.3212116,0.001310084030610529,0.0025285160920013915
24,PLAU,-3.237235,-1.3296161,0.0012069395450374123,0.0023390687876964724
24,CXCL1,-3.2455986,-1.3244885,0.0011720397912529925,0.0022808575190774007
24,GFI1,-3.2535503,-2.1493795,0.001139725560394277,0.002227213699270483
24,TAP1,-3.2718987,-0.2753437,0.0010682778352843743,0.002096327634930425
24,NPNT,-3.3101487,-0.6074015,0.0009324639701040825,0.001845255704551961
24,IRF6,-3.3355846,-2.8808053,0.0008512023771912892,0.0016987826166072963
24,APOBR,-3.3443587,-2.7759,0.000824730572663668,0.0016600799939024047
24,MAST3,-3.406256,-0.89827347,0.0006586040776924842,0.0013429796192946744
24,KLK1,-3.4397874,-3.1422439,0.0005821712624608453,0.0011923070833805085
24,MST1R,-3.4642923,-1.97468,0.0005316283832018021,0.0010983863952495384
24,CD79B,-3.561063,-1.9833121,0.0003693562110839632,0.0007733395669570479
24,CD163,-3.5758266,-0.70204335,0.00034912284263103526,0.0007342538708249128
24,ADAMDEC1,-3.596434,-0.8812132,0.00032260921868171576,0.0006815483043320932
24,IRF5,-3.6103048,-2.120853,0.00030583723907507006,0.0006519893869373084
24,IL7R,-3.6648285,-1.2296674,0.00024750435466044295,0.0005349287665241832
24,NADK,-3.733206,-0.30599406,0.00018905780603633128,0.0004162822114133304
24,MTHFD2,-3.7601917,-0.84029245,0.0001697832777213983,0.00037560545873271603
24,IL1B,-3.8817847,-3.2898476,0.00010369264505624786,0.0002315802406256202
24,ITGB5,-3.882592,-0.6061373,0.0001033488997669853,0.0002315802406256202
24,HCK,-3.9597244,-1.0617028,7.503633184555989e-05,0.0001700098533119207
24,STAT4,-3.973293,-1.8322861,7.088575288181014e-05,0.00016138552476489785
24,CD14,-3.975469,-0.9038189,7.024066633849692e-05,0.00016069693908661
24,CA2,-4.0424976,-2.737355,5.288489303013977e-05,0.00012158340603497819
24,MMP1,-4.0997396,-2.0861533,4.13615747300699e-05,9.592955448500279e-05
24,FAS,-4.106263,-0.7649271,4.021109965989271e-05,9.382589920641632e-05
24,CD69,-4.142891,-1.8960239,3.4295480456839315e-05,8.04229016712882e-05
24,GSDMB,-4.154422,-1.3812205,3.2611082290192594e-05,7.68572743422127e-05
24,CSF1R,-4.156344,-0.87505066,3.233806517689356e-05,7.659875034324788e-05
24,SLC39A8,-4.3057804,-0.84933585,1.6639790116190422e-05,3.983531005707165e-05
24,TRIM31,-4.4301686,-5.041536,9.415952616287218e-06,2.3242535668624765e-05
24,SORBS2,-4.498644,-0.9648451,6.8388356289386384e-06,1.71519460426322e-05
24,MUC2,-4.5452905,-3.7081563,5.48595231093333e-06,1.3983215401237672e-05
24,KYNU,-4.55585,-1.6225393,5.217414430915341e-06,1.3371406383056258e-05
24,SNX20,-4.620446,-1.8538029,3.829158477508603e-06,9.92196312680406e-06
24,LTB,-4.6753626,-1.2935421,2.9343484058554755e-06,7.688320683498424e-06
24,XBP1,-4.747511,-0.2939963,2.0593539602234892e-06,5.426050603060766e-06
24,SP140L,-4.7671356,-0.55851597,1.8686338215658993e-06,4.9513517644881735e-06
24,AQP1,-4.828807,-0.61068887,1.3735342213624556e-06,3.702227297810297e-06
24,PTPN22,-4.8559575,-1.8223016,1.1980640366852744e-06,3.2668141465429863e-06
24,RGS5,-4.973153,-0.41137788,6.587262718033636e-07,1.817309538092809e-06
24,UQCRC1,-5.0805573,-0.4190821,3.7632941335508306e-07,1.0568772147517004e-06
24,CNN1,-5.160664,-0.50297,2.460755620224004e-07,6.994511429606412e-07
24,CD3E,-5.2570076,-1.3557103,1.4641839010620241e-07,4.18720883901274e-07
24,ABCA7,-5.2704406,-1.8881638,1.3609661663161864e-07,3.9159087852901314e-07
24,S100A8,-5.2962713,-1.6410766,1.1819106999592244e-07,3.4217044338325696e-07
24,JAM2,-5.3118615,-0.7784694,1.0851107784129626e-07,3.1609748762464563e-07
24,RAMP1,-5.320564,-1.0142933,1.0344621389565672e-07,3.032267144816438e-07
24,TCF7,-5.508741,-1.3190548,3.614094319993364e-08,1.1006559974525245e-07
24,IRF1,-5.661222,-0.49842188,1.502988287342539e-08,4.637509912918755e-08
24,FAM3D,-5.6945553,-5.3525486,1.236937618894126e-08,3.8418790944459935e-08
24,RNASE1,-5.8164606,-0.78794736,6.010661762728223e-09,1.8919465548453266e-08
24,CD52,-5.893611,-1.4479623,3.7784619748804505e-09,1.19736396366144e-08
24,PIM1,-5.9692245,-1.3210967,2.3838379809396453e-09,7.710482848694438e-09
24,PTGER4,-5.983743,-1.4795202,2.1806720147182723e-09,7.1023276034921505e-09
24,BANK1,-6.009244,-1.5817279,1.8639032952567784e-09,6.113081436891112e-09
24,LCN2,-6.0998077,-2.8228488,1.061961783848229e-09,3.53234096897035e-09
24,JAML,-6.222745,-1.466548,4.885307572544017e-10,1.6602965590747422e-09
24,PLN,-6.3036795,-0.72150874,2.906615626457574e-10,9.950384881814614e-10
24,MYLK,-6.4185495,-0.23077741,1.3757873117929817e-10,4.851460520533147e-10
24,S100A9,-6.457598,-1.6706622,1.0637759699430481e-10,3.779628256843103e-10
